composition_id,material_id,concentration,name,charactaristic
643,304,1.1,Perilla frutescens L. essential oil,a
643,305,3.3,Sodium starch octenyl succinate,a
643,200,1.65,calcium chloride,A compound used to maintain firmness in food and as a preservative.
643,169,1.65,chitosan,"A biopolymer derived from chitin, used for its antimicrobial and film-forming properties."
643,48,2.2,sodium alginate,"A sodium salt of alginic acid, used as a gelling agent and stabilizer in food."
644,304,25.0,Perilla frutescens L. essential oil,a
644,305,75.0,Sodium starch octenyl succinate,a
645,304,25.0,Perilla frutescens L. essential oil,a
645,305,75.0,Sodium starch octenyl succinate,a
412,144,0.0,control,Material used as a baseline in experiments.
646,306,0.242,Hydroxypropyl methylcellulose,a
647,306,0.484,Hydroxypropyl methylcellulose,a
413,144,0.0,control,Material used as a baseline in experiments.
656,48,5.0,sodium alginate,"A sodium salt of alginic acid, used as a gelling agent and stabilizer in food."
656,307,5.0,choline chloride,a
656,23,5.0,glycerol,"A sugar alcohol used as a humectant, solvent, and sweetener in food and pharmaceuticals."
660,48,5.0,sodium alginate,"A sodium salt of alginic acid, used as a gelling agent and stabilizer in food."
660,307,5.0,choline chloride,a
660,23,5.0,glycerol,"A sugar alcohol used as a humectant, solvent, and sweetener in food and pharmaceuticals."
660,310,0.016,Astaxanthin,a
415,144,0.0,control,Material used as a baseline in experiments.
663,123,1.0,lecithin,A natural emulsifier used in food and pharmaceuticals.
663,311,0.0007,d-Limonene,a
664,123,0.8,lecithin,A natural emulsifier used in food and pharmaceuticals.
664,311,0.0007,d-Limonene,a
664,312,0.2,"10,12-Pentacosadiynoic Acid",a
665,123,0.6,lecithin,A natural emulsifier used in food and pharmaceuticals.
665,311,0.0007,d-Limonene,a
665,312,0.4,"10,12-Pentacosadiynoic Acid",a
666,123,0.5,lecithin,A natural emulsifier used in food and pharmaceuticals.
666,311,0.0007,d-Limonene,a
666,312,0.5,"10,12-Pentacosadiynoic Acid",a
667,48,1.5,sodium alginate,"A sodium salt of alginic acid, used as a gelling agent and stabilizer in food."
668,48,1.5,sodium alginate,"A sodium salt of alginic acid, used as a gelling agent and stabilizer in food."
668,313,0.01,Pirene,a
404,144,0.0,control,Material used as a baseline in experiments.
669,314,3.24,gamma-Cyclodextrin-based metal-organic framework（CD-MOF）,a
670,314,1.12,gamma-Cyclodextrin-based metal-organic framework（CD-MOF）,a
671,314,0.8,gamma-Cyclodextrin-based metal-organic framework（CD-MOF）,a
672,314,79.2,gamma-Cyclodextrin-based metal-organic framework（CD-MOF）,a
409,144,0.0,control,Material used as a baseline in experiments.
674,169,1.01,chitosan,"A biopolymer derived from chitin, used for its antimicrobial and film-forming properties."
674,52,0.51,polyvinyl alcohol,A synthetic polymer used in food coatings and packaging for its film-forming properties.
674,199,0.51,acetic acid,A natural preservative used for its antimicrobial properties.
674,18,0.2,guar gum,"A natural polysaccharide extracted from guar beans, used as a thickener and stabilizer in food products."
674,25,0.2,tween 20,A non-ionic surfactant used as an emulsifier in food and pharmaceutical applications.
674,200,1.01,calcium chloride,A compound used to maintain firmness in food and as a preservative.
675,169,1.01,chitosan,"A biopolymer derived from chitin, used for its antimicrobial and film-forming properties."
675,52,0.51,polyvinyl alcohol,A synthetic polymer used in food coatings and packaging for its film-forming properties.
675,199,0.51,acetic acid,A natural preservative used for its antimicrobial properties.
675,18,0.2,guar gum,"A natural polysaccharide extracted from guar beans, used as a thickener and stabilizer in food products."
675,25,0.2,tween 20,A non-ionic surfactant used as an emulsifier in food and pharmaceutical applications.
675,200,1.01,calcium chloride,A compound used to maintain firmness in food and as a preservative.
675,317,0.01,Citrus peel extract,a
676,169,1.01,chitosan,"A biopolymer derived from chitin, used for its antimicrobial and film-forming properties."
676,52,0.51,polyvinyl alcohol,A synthetic polymer used in food coatings and packaging for its film-forming properties.
676,199,0.51,acetic acid,A natural preservative used for its antimicrobial properties.
676,18,0.2,guar gum,"A natural polysaccharide extracted from guar beans, used as a thickener and stabilizer in food products."
676,25,0.2,tween 20,A non-ionic surfactant used as an emulsifier in food and pharmaceutical applications.
676,200,1.01,calcium chloride,A compound used to maintain firmness in food and as a preservative.
676,317,0.02,Citrus peel extract,a
677,169,1.01,chitosan,"A biopolymer derived from chitin, used for its antimicrobial and film-forming properties."
677,52,0.51,polyvinyl alcohol,A synthetic polymer used in food coatings and packaging for its film-forming properties.
677,199,0.51,acetic acid,A natural preservative used for its antimicrobial properties.
677,18,0.2,guar gum,"A natural polysaccharide extracted from guar beans, used as a thickener and stabilizer in food products."
677,25,0.2,tween 20,A non-ionic surfactant used as an emulsifier in food and pharmaceutical applications.
677,200,1.01,calcium chloride,A compound used to maintain firmness in food and as a preservative.
677,317,0.03,Citrus peel extract,a
678,169,1.01,chitosan,"A biopolymer derived from chitin, used for its antimicrobial and film-forming properties."
678,52,0.51,polyvinyl alcohol,A synthetic polymer used in food coatings and packaging for its film-forming properties.
678,199,0.51,acetic acid,A natural preservative used for its antimicrobial properties.
678,18,0.2,guar gum,"A natural polysaccharide extracted from guar beans, used as a thickener and stabilizer in food products."
678,25,0.2,tween 20,A non-ionic surfactant used as an emulsifier in food and pharmaceutical applications.
678,200,1.01,calcium chloride,A compound used to maintain firmness in food and as a preservative.
678,317,0.04,Citrus peel extract,a
408,144,0.0,control,Material used as a baseline in experiments.
679,318,2.0,Carboxymethyl cellulose sodium salt,a
680,41,2.0,gelatin,"A protein derived from collagen, used as a gelling agent in food and pharmaceuticals."
681,41,2.0,gelatin,"A protein derived from collagen, used as a gelling agent in food and pharmaceuticals."
682,41,2.0,gelatin,"A protein derived from collagen, used as a gelling agent in food and pharmaceuticals."
683,41,1.0,gelatin,"A protein derived from collagen, used as a gelling agent in food and pharmaceuticals."
683,318,1.0,Carboxymethyl cellulose sodium salt,a
684,41,1.0,gelatin,"A protein derived from collagen, used as a gelling agent in food and pharmaceuticals."
684,318,1.0,Carboxymethyl cellulose sodium salt,a
685,41,1.0,gelatin,"A protein derived from collagen, used as a gelling agent in food and pharmaceuticals."
685,318,1.0,Carboxymethyl cellulose sodium salt,a
686,41,1.0,gelatin,"A protein derived from collagen, used as a gelling agent in food and pharmaceuticals."
686,318,1.0,Carboxymethyl cellulose sodium salt,a
686,319,0.1,Sodium benzoate,a
406,144,0.0,control,Material used as a baseline in experiments.
687,169,0.51,chitosan,"A biopolymer derived from chitin, used for its antimicrobial and film-forming properties."
687,199,1.02,acetic acid,A natural preservative used for its antimicrobial properties.
687,26,0.22,tween 80,"An emulsifier used in food, pharmaceuticals, and cosmetics for stabilizing oil-water mixtures."
688,320,5.0,Maleic Anhydride,a
688,321,85.5,low density polyethylene,a
688,322,9.5,polyamide 6,a
689,320,5.0,Maleic Anhydride,a
689,321,71.4,low density polyethylene,a
689,322,7.9,polyamide 6,a
689,323,0.75,silica,a
689,324,1.0,clay,a
689,325,14.0,Polyolefin Elastomer,a
690,320,5.0,Maleic Anhydride,a
690,321,58.62,low density polyethylene,a
690,322,6.2,polyamide 6,a
690,323,0.75,silica,a
690,324,2.0,clay,a
690,325,27.0,Polyolefin Elastomer,a
400,144,0.0,control,Material used as a baseline in experiments.
691,41,133.33,gelatin,"A protein derived from collagen, used as a gelling agent in food and pharmaceuticals."
691,246,33.33,Zein,a
691,199,400.0,acetic acid,A natural preservative used for its antimicrobial properties.
691,250,100.0,Water,a
693,41,133.33,gelatin,"A protein derived from collagen, used as a gelling agent in food and pharmaceuticals."
693,246,33.33,Zein,a
693,199,400.0,acetic acid,A natural preservative used for its antimicrobial properties.
693,250,100.0,Water,a
693,284,16.67,Cinnamaldehyde,a
694,41,133.33,gelatin,"A protein derived from collagen, used as a gelling agent in food and pharmaceuticals."
694,246,33.33,Zein,a
694,199,400.0,acetic acid,A natural preservative used for its antimicrobial properties.
694,250,100.0,Water,a
694,284,25.0,Cinnamaldehyde,a
695,41,133.33,gelatin,"A protein derived from collagen, used as a gelling agent in food and pharmaceuticals."
695,246,33.33,Zein,a
695,199,400.0,acetic acid,A natural preservative used for its antimicrobial properties.
695,250,100.0,Water,a
695,284,33.33,Cinnamaldehyde,a
401,144,0.0,control,Material used as a baseline in experiments.
696,326,1.04,Waxy corn starch,a
696,327,0.42,Thymol,a
696,227,2.05,ethanol,ethanol
696,26,0.11,tween 80,"An emulsifier used in food, pharmaceuticals, and cosmetics for stabilizing oil-water mixtures."
393,144,0.0,control,Material used as a baseline in experiments.
697,169,0.41,chitosan,"A biopolymer derived from chitin, used for its antimicrobial and film-forming properties."
697,199,0.52,acetic acid,A natural preservative used for its antimicrobial properties.
697,328,1.03,Tween 60,a
697,49,1.03,canola oil,"A plant oil derived from canola seeds, known for its low saturated fat content."
698,169,0.41,chitosan,"A biopolymer derived from chitin, used for its antimicrobial and film-forming properties."
698,199,0.52,acetic acid,A natural preservative used for its antimicrobial properties.
698,328,1.03,Tween 60,a
698,49,1.03,canola oil,"A plant oil derived from canola seeds, known for its low saturated fat content."
698,226,0.03,cinnamon essential oil,cinnamon essential oil
699,169,0.41,chitosan,"A biopolymer derived from chitin, used for its antimicrobial and film-forming properties."
699,199,0.52,acetic acid,A natural preservative used for its antimicrobial properties.
699,328,1.03,Tween 60,a
699,49,1.03,canola oil,"A plant oil derived from canola seeds, known for its low saturated fat content."
699,226,0.03,cinnamon essential oil,cinnamon essential oil
699,329,1.04,Roselle extract,a
395,144,0.0,control,Material used as a baseline in experiments.
700,331,0.9,Tea tree oil,a
701,332,1.0,Amphiphilic : Hydroxypropyl trimethyl ammonium chloride chitosan,a
701,331,1.8,Tea tree oil,a
702,332,1.0,Amphiphilic : Hydroxypropyl trimethyl ammonium chloride chitosan,a
702,331,3.6,Tea tree oil,a
703,331,0.9,Tea tree oil,a
700,332,1.0,Amphiphilic : Hydroxypropyl trimethyl ammonium chloride chitosan,a
703,330,1.0,Hydroxypropyl trimethyl ammonium chloride chitosan,a
704,331,1.8,Tea tree oil,a
704,330,1.0,Hydroxypropyl trimethyl ammonium chloride chitosan,a
705,331,3.6,Tea tree oil,a
705,330,1.0,Hydroxypropyl trimethyl ammonium chloride chitosan,a
706,331,0.9,Tea tree oil,a
706,26,1.0,tween 80,"An emulsifier used in food, pharmaceuticals, and cosmetics for stabilizing oil-water mixtures."
707,331,1.8,Tea tree oil,a
707,26,1.0,tween 80,"An emulsifier used in food, pharmaceuticals, and cosmetics for stabilizing oil-water mixtures."
708,331,3.6,Tea tree oil,a
708,26,1.0,tween 80,"An emulsifier used in food, pharmaceuticals, and cosmetics for stabilizing oil-water mixtures."
392,144,0.0,control,Material used as a baseline in experiments.
709,333,1.0,low molecular weight chitosan,a
709,241,0.18,hydrochloric acid,a
710,333,1.0,low molecular weight chitosan,a
710,241,0.18,hydrochloric acid,a
711,333,1.25,low molecular weight chitosan,a
711,241,0.23,hydrochloric acid,a
712,334,0.9,Sodium hypochlorite,a
713,334,0.9,Sodium hypochlorite,a
397,144,0.0,control,Material used as a baseline in experiments.
714,307,303.82,choline chloride,a
714,201,400.0,lactic acid,An organic acid used in food preservation and as a flavoring agent.
715,307,303.86,choline chloride,a
715,201,400.0,lactic acid,An organic acid used in food preservation and as a flavoring agent.
715,336,80.39,Tomato powder,a
716,307,303.86,choline chloride,a
716,201,400.0,lactic acid,An organic acid used in food preservation and as a flavoring agent.
716,336,80.39,Tomato powder,a
396,144,0.0,control,Material used as a baseline in experiments.
718,337,0.52,derived from corn　Fibregum,a
718,201,0.52,lactic acid,An organic acid used in food preservation and as a flavoring agent.
718,339,0.52,Levulinic Acid,a
718,169,1.04,chitosan,"A biopolymer derived from chitin, used for its antimicrobial and film-forming properties."
718,272,1.05,Allyl isothiocyanate,a
388,144,0.0,control,Material used as a baseline in experiments.
720,18,0.812,guar gum,"A natural polysaccharide extracted from guar beans, used as a thickener and stabilizer in food products."
720,342,0.203,Candelilla wax,a
720,23,0.304,glycerol,"A sugar alcohol used as a humectant, solvent, and sweetener in food and pharmaceuticals."
720,85,0.152,gallic acid,"An organic acid found in plants, used for its antioxidant and antimicrobial effects."
386,144,0.0,control,Material used as a baseline in experiments.
391,144,0.0,control,Material used as a baseline in experiments.
729,169,1.5,chitosan,"A biopolymer derived from chitin, used for its antimicrobial and film-forming properties."
